<Trait>	Trait_1_H2_1	Trait_2_H2_1	Trait_3_H2_1	Trait_4_H2_1	Rep
X2600741	43.554324232931	0.576161854189158	48.6797282314326	-5.70156585269082	1
X2564531	-36.7963299897818	-3.14719110163883	-40.6081712436513	6.95903235550835	1
X2542905	22.361395842659	-1.55057425861287	43.8133691506799	-19.9013990494081	1
X2549527	1.01793878843172	1.58436363430383	-2.32359551677987	1.75717067090774	1
X2500722	-26.7847939960093	-2.47533986844653	-16.5845717438562	-7.72488238370658	1
X2537298	-41.4334896732195	1.87385759987609	-58.0937835676521	14.7864362945564	1
X2541484	48.5546487201777	3.33042485019971	40.7625976500203	4.4616262199578	1
X2542715	27.1267200806517	6.0714181472962	32.4938544967097	-11.438552563354	1
X2515919	-39.1832848393826	-1.55057425861287	-27.2584929219601	-10.3742176588097	1
X2513318	-20.662015285734	0.132879882817637	-29.7462868840443	8.95139171549261	1
X2495818	3.66991646190956	1.87385759987609	-4.96334546873121	6.75940433076463	1
X2584516	-6.22642116804427	-2.4876242537077	7.76563856899758	-11.5044354833342	1
X2508161	-12.7967123722876	0.132879882817637	6.07542564861945	-19.0050179037248	1
X2599606	27.7078878902337	0.955217388761591	17.1872743573149	9.56539614415719	1
X2570200	23.8686393616465	-2.52266982706299	28.9757009802613	-2.58439179155191	1
X2512843	16.3345485050348	-1.55057425861287	15.5554149275075	2.3297078361401	1
X2596702	48.9148303322498	0.0570494912869621	36.9521992309682	11.9055816099948	1
X2510703	20.8709813869457	-4.26221909006206	44.4413619747873	-19.3081614977795	1
X2521740	55.5375522761837	-4.26221909006206	61.3229868031	-1.52321543685395	1
X2524873	-63.5819435732988	-0.0615686271068835	-65.0155312570236	1.49515631083185	1
X2517013	32.6391472570185	-4.08110561324856	59.438160362071	-22.7179074918039	1
X2558147	31.354534588182	0.0570494912869621	39.5953800840693	-8.29789498717432	1
X2503372	23.9990330774243	5.11048956520667	17.6971862126394	1.19135729957824	1
X2578404	-55.9203264089665	4.11602984018827	-53.3214394571193	-6.71491679203561	1
X2597799	-43.4385011019815	0.602261106113435	-49.8924493408131	5.85168713271851	1
X2544382	-22.1789091925138	-2.52266982706299	-16.947150555821	-2.70908880962983	1
X2598163	-30.8734600492229	0.132879882817637	-25.7464358215326	-5.25990411050779	1
X2560176	-19.286491275586	-0.99384144497028	-17.9088923206723	-0.383757509943506	1
X2504282	-48.7599335164535	-4.22741282140315	-46.3021326732089	1.76961197815867	1
X2496359	26.7713194794778	2.89545371712488	3.00493521166933	20.8709305506835	1
X2597278	-16.7271874717628	-4.26221909006206	3.56638317516839	-16.0313515568691	1
X2585814	-52.9380022022781	-0.768385503163918	-38.2899365225976	-13.8796801765165	1
X2567826	35.5578563570461	0.955217388761591	40.8007294179629	-6.19809044967847	1
X2581344	6.19054062575793	-4.71485830379783	-11.4163823717956	22.3217813013513	1
X2533562	6.29472408617824	1.5547437293056	-9.94304942312617	14.6830297799988	1
X2596234	24.6374307268112	1.6390452107294	11.703781624829	11.2946038912528	1
X2515278	-5.98969143164958	-0.840716548506015	10.8407143177384	-15.989689200882	1
X2574268	6.03797910449394	-4.08110561324856	2.76271552980543	7.356369187937	1
X2584937	37.3404206477839	4.78533381750916	22.5821326692006	9.97295416107408	1
X2518791	-97.1375073002839	-0.768385503163918	-100.258733941947	3.88961214482672	1
X2512462	76.0345974291049	6.0714181472962	69.6681939469584	0.29498533485029	1
X2590862	4.99476290809528	2.89545371712488	-0.922715129816173	3.02202432078655	1
X2593318	7.93113356691083	0.955217388761591	1.10991582911499	5.86600034903411	1
X2492844	-35.4376365937896	-4.26221909006206	-15.2831698865596	-15.892247617168	1
X2564916	-67.4578235110961	-2.17080275654471	-61.1556926287467	-4.13132812580486	1
X2564357	10.7106592131769	-4.58225018613301	22.2172465187632	-6.9243371194532	1
X2552963	-9.36125136646329	-4.58225018613301	-4.66155251425998	-0.117448666070279	1
X2553589	46.19123758332	2.89545371712488	51.3299647067201	-8.03418084052497	1
X2572209	33.6342620476303	1.87385759987609	39.3301214309864	-7.56971698323205	1
X2596291	29.8984891398767	1.6390452107294	30.5203434674842	-2.26089953833718	1
X2500140	46.5341415599696	-5.01650177935914	58.1762386095193	-6.62559527019097	1
X2510010	84.4399862070735	0.576161854189158	77.2555693731962	6.60825497968823	1
X2552664	60.1912286624451	2.71944187555993	64.7603278418958	-7.28854105501078	1
X2601028	33.9259567940247	1.03850167719514	38.2869687282656	-5.39951361143627	1
X2600146	13.6445684679191	1.62851646126231	-4.85513630275736	16.8711883094142	1
X2496034	-15.4109050028038	0.132879882817637	-24.2030122189834	8.65922733336193	1
X2513836	15.1317931319943	1.6390452107294	6.75777377669779	6.73497414456718	1
X2595718	0.993023427680606	4.78533381750916	-4.53027638430493	0.737965994476253	1
X2589810	63.5767826892262	2.89545371712488	58.8989295792538	1.78239939284757	1
X2536690	105.261798344458	2.90191523767151	102.572172748012	-0.21228964122594	1
X2563807	-11.4311795552291	-5.01650177935914	-3.95584965412639	-2.45882812174344	1
X2577975	52.1777498879973	-1.55057425861287	59.9081596881141	-6.17983554150403	1
X2585241	106.261705588695	4.78533381750916	93.4367216622411	8.03965010894497	1
X2553370	64.8784422818067	-2.52266982706299	69.1493901873657	-1.74827807849605	1
X2556083	113.799791891584	3.33042485019971	111.731236822017	-1.26186978063264	1
X2496051	6.75047986837307	1.87385759987609	-4.01548648133214	8.89210874982912	1
X2581711	-48.6480628487234	-3.28225346730628	-32.9270128854819	-12.4387964959353	1
X2595230	-34.4229115886241	1.5547437293056	-27.5360558367679	-8.44159948116183	1
X2518871	3.04816951076788	-2.47533986844653	5.0422428706146	0.481266508599964	1
X2596419	44.1324056595923	-0.155424933391623	39.2862642575396	5.00156633544434	1
X2577388	5.6567808160907	4.78533381750916	1.69769224448881	-0.826245245907361	1
X2598789	28.4876713930403	1.39499330320848	7.12895763910088	19.963720450731	1
X2493738	-21.5559484130901	-4.26221909006206	-6.0285918435742	-11.2651374794539	1
X2596606	-119.978643792293	2.89545371712488	-120.841336313137	-2.032761196281	1
X2541431	51.1821012214528	0.132879882817637	49.9536909151971	1.09553042343817	1
X2541376	-48.5749640316058	-4.58225018613301	-32.6464733494537	-11.3462404960188	1
X2553878	2.24648458232986	3.12402265907655	4.03625842346474	-4.91379650021134	1
X2562677	-3.92701680177915	-2.52266982706299	6.65711428192228	-8.06146125663832	1
X2500696	-26.550425379364	-4.71485830379783	-11.5249780556323	-10.310589019934	1
X2571585	-6.77144212311721	2.89545371712488	1.34315138247802	-11.01004722272	1
X2587281	-78.5486969139311	1.87385759987609	-65.2368670730065	-15.1856874408006	1
X2572543	-19.1070145530413	-4.26221909006206	1.66790306239712	-16.5126985253765	1
X2528729	7.07076047514413	-4.08110561324856	10.8122292241358	0.339636864256827	1
X2586280	29.5974341250429	-2.4876242537077	34.9536482695124	-2.86858989076197	1
X2565779	-30.3143844785727	-4.26221909006206	-13.3558188146974	-12.6963465738137	1
X2540787	10.6199867081278	-2.47533986844653	26.7803977421	-13.6850711655256	1
X2517040	19.0677798994786	-0.465294464962519	24.7148920640879	-5.18181769964694	1
X2532305	7.93699471817928	0.955217388761591	3.44654456490243	3.53523276451519	1
X2510237	48.4771492422047	-4.26221909006206	59.7001925712504	-6.96082423898374	1
X2493017	-4.77393407956414	-1.55057425861287	-0.298135963397473	-2.92522385755376	1
X2493691	25.3858682885605	-2.52266982706299	35.4712323597689	-7.56269424414551	1
X2565140	-48.2576824363983	-4.71485830379783	-50.9011179631889	7.35829383058837	1
X2575400	31.1903227084212	-4.08110561324856	20.6129138072906	14.6585145143789	1
X2517115	20.3833764969366	1.87385759987609	-0.758953898074373	19.2684727951349	1
X2565268	26.5309605663512	4.78533381750916	19.2767046645868	2.46892208425515	1
X2586489	-89.0564026162569	-4.58225018613301	-84.5662231544912	0.0920707243667944	1
X2493482	-47.6098028500208	-4.26221909006206	-22.0122344040814	-21.3353493558773	1
X2506293	-30.2750489905135	-2.93566554470917	-27.7778638515242	0.438480405719948	1
X2599020	36.5121246101963	0.955217388761591	36.7578436868522	-1.20093646541764	1
X2494017	-7.33145738982042	-5.01650177935914	11.3074228537721	-13.6223784642334	1
X2523551	14.8905221188494	-0.465294464962519	16.3592328201715	-1.00341623635962	1
X2599431	92.3385350003257	0.955217388761591	101.663303913197	-10.2799863016331	1
X2582285	-13.6425626009792	4.87515543970901	-16.1481529411171	-2.36956509957103	1
X2560823	-60.7948937815123	-4.71485830379783	-49.3389926034137	-6.7410428743003	1
X2565468	40.2006123915589	-0.768385503163918	34.771234578027	6.19776331669577	1
X2541495	56.3031156726587	0.967772561508998	56.017771381504	-0.682428270354363	1
X2562305	-47.6358879273195	1.87385759987609	-44.66501137912	-4.84473414807552	1
X2592351	66.0802792343499	0.602261106113435	64.3758773531576	1.10214077507865	1
X2502156	-132.734021716094	-5.01650177935914	-106.718278734354	-20.9992412023801	1
X2565003	-71.8685542079179	-3.4293482743918	-44.7232011130209	-23.7160048205051	1
X2600517	64.3905571548922	1.6390452107294	72.3740513499943	-9.62253940583128	1
X2568576	-2.14222137706516	-0.155424933391623	8.27643399518123	-10.2632304388547	1
X2596465	-27.1915096441216	-0.155424933391623	-37.3873389005596	10.3512541898297	1
X2599156	32.0108263185195	0.955217388761591	35.0834133126996	-4.02780438294158	1
X2586819	54.4959883700822	2.89545371712488	51.7719833675266	-0.171448714569171	1
X2503660	76.2847726066781	4.01041926090465	62.0277702070806	10.2465831386925	1
X2588934	37.4732120047348	1.87385759987609	22.8566344961262	12.7427199087325	1
X2571203	-13.0275998991324	-0.99384144497028	-11.1532427097887	-0.880515744373493	1
X2585133	1.62553051524564	4.78533381750916	4.1670322621075	-7.32683556437117	1
X2559918	26.5104889343542	0.602261106113435	27.8471759913036	-1.93894816306274	1
X2595001	-51.7207528150136	1.87385759987609	-43.657569696741	-9.93704071814842	1
X2525011	-42.727920110918	-2.52266982706299	-39.1085604575928	-1.09668982626201	1
X2550213	-51.9936459699251	-4.71485830379783	-32.9248628951995	-14.3539247709278	1
X2537227	-0.136542861466686	-4.58225018613301	0.775027538985353	3.67067978568105	1
X2549808	58.8367547239443	-2.75093077805125	57.4285165420852	4.15916895991063	1
X2599646	75.3879048788907	-0.840716548506015	93.1587839596404	-16.9301625322437	1
X2579325	51.1440970462279	0.955217388761591	46.4217900589404	3.76708959852619	1
X2577635	14.6854729828439	6.0714181472962	-4.01512499014219	12.6291798256899	1
X2550948	21.3071135508041	-0.246925650829338	15.5879567789073	5.96608242272638	1
X2497955	-41.3908468620926	1.32105710996028	-45.5693679564074	2.85746398435455	1
X2584290	0.517114393367647	-0.465294464962519	0.890810031678226	0.091598826651851	1
X2523444	-11.3966512089133	-4.08110561324856	-9.07652480858581	1.7609792129212	1
X2510159	5.04030797579888	1.87385759987609	7.52002996089523	-4.35357958497248	1
X2597302	-50.97899671702	-4.58225018613301	-36.1037098947356	-10.2930366361513	1
X2494092	7.9717852327186	0.132879882817637	7.51448373417021	0.324421615730756	1
X2553050	74.2148735286532	0.967772561508998	80.5548191221621	-7.30771815501812	1
X2499921	3.49558102501418	-4.71485830379783	14.7924647609539	-6.58202543214199	1
X2590865	22.6989152558092	1.87385759987609	14.0739554531601	6.75110220277303	1
X2600161	-12.3427760418528	-0.99384144497028	-4.60005971077059	-6.748874886112	1
X2539689	-32.6785061724114	0.576161854189158	-30.5232930629577	-2.7313749636428	1
X2570657	-11.3020652847423	-4.08110561324856	3.46000805931208	-10.6809677308058	1
X2562209	-34.7248173195686	-4.58225018613301	-24.3479871407218	-5.79457999271382	1
X2497482	31.4568397906228	1.87385759987609	12.8358868383569	16.7470953523897	1
X2536487	71.6347121223252	0.602261106113435	62.1967119116684	8.83573910454296	1
X2524849	-22.6443062683959	-2.52266982706299	-20.8453304284967	0.723693987163788	1
X2510070	56.2988123808826	0.955217388761591	48.3243000023286	7.01929498979212	1
X2575193	-5.40101747788351	-2.52266982706299	-3.71456093084634	0.836213280025875	1
X2497741	-5.69407227719263	-0.99384144497028	6.8283196453117	-11.528550477534	1
X2551777	73.3410940188885	0.955217388761591	63.721256880317	8.66461974980946	1
X2596766	38.1946607228357	-4.58225018613301	52.4966158110122	-9.71970490204329	1
X2582064	53.5863049266424	-2.4876242537077	57.8226189497131	-1.74868976936325	1
X2497879	1.41244615458686	0.132879882817637	10.4139225797402	-9.13435630797087	1
X2596321	1.22030430619695	1.6390452107294	0.196976737139917	-0.615717641672415	1
X2565465	34.4133419788561	-4.71485830379783	39.6365449929487	-0.508344710294668	1
X2579958	18.0968172479031	0.955217388761591	9.22455932916169	7.91704052997988	1
X2597221	3.79148295164745	-4.26221909006206	21.0063301386626	-12.9526280969531	1
X2595070	-25.7024253028074	1.39499330320848	-30.6191060873076	3.52168748129175	1
X2563628	-25.9665217268583	-4.71485830379783	-25.7633252448204	4.51166182176007	1
X2565798	53.6747353964035	-4.26221909006206	65.8505662919821	-7.91361180551643	1
X2593563	36.7238130423128	4.78533381750916	30.1058615027012	1.83261772210261	1
X2569226	-56.9516848406839	-4.58225018613301	-36.1354319646525	-16.2340026898984	1
X2510005	42.7800244751625	0.955217388761591	34.4641600718488	7.36064701455213	1
X2538515	28.8258988739936	0.955217388761591	27.4368388073111	0.433842677921089	1
X2586139	6.77736703311797	1.87385759987609	11.6970043670544	-6.79349493381253	1
X2599310	105.098746574925	1.62851646126231	102.697392503209	0.77283761045372	1
X2570089	-30.5273464935725	-2.4876242537077	-31.6196411786184	3.57991893875353	1
X2588465	62.40929190289	1.87385759987609	58.1985332643688	2.33690103864509	1
X2596107	7.52191075226818	1.6390452107294	5.84005565269294	0.0428098888457922	1
X2511762	34.5270190706273	4.78533381750916	16.2696930178303	13.4719922352878	1
X2588962	-18.2736183784413	0.132879882817637	-5.99355395880018	-12.4129443024588	1
X2575345	-50.3757211583446	-0.99384144497028	-33.6546598295162	-15.7272198838581	1
X2573451	-6.83053715675734	-4.26221909006206	17.8208471891707	-20.389165255866	1
X2504654	61.9399902807795	6.0714181472962	50.0820066446929	5.78656548879054	1
X2523833	-57.0887717002637	-4.58225018613301	-49.7119156351538	-2.79460587897724	1
X2531573	33.5007744291112	1.72417997865044	28.3479820600356	3.42861239042518	1
X2573350	-5.12724462396362	-4.26221909006206	28.6259326405614	-29.490958174463	1
X2565056	64.258116471535	1.87385759987609	57.563510206818	4.82074866484085	1
X2549811	-22.132189109647	4.01041926090465	-36.3649957485326	10.2223873779807	1
X2562402	-31.9085930585466	2.96711924879473	-27.5534455031256	-7.32226680421571	1
X2586729	-42.9829505568025	-2.4876242537077	-31.8243984293978	-8.67092787369688	1
X2503429	15.2703303081473	-2.67699458480305	14.4024180337145	3.54490685923576	1
X2498049	20.0939954526617	0.955217388761591	2.21224665354859	16.9265314103515	1
X2490459	-6.95032306344727	-4.58225018613301	3.48214730847192	-5.85022018578597	1
X2595938	37.1429432835295	1.62851646126231	22.1210929282634	13.3933338940038	1
X2530640	-24.4051182649857	1.72417997865044	-22.2339560571493	-3.89534218648688	1
X2586559	-40.8074423809409	-2.4876242537077	-26.7974594532564	-11.5223586739767	1
X2554197	20.454735457981	2.90191523767151	19.6093083349786	-2.05648811466917	1
X2535861	5.39278850941933	0.789734420705249	6.16899334395416	-1.56593925524002	1
X2596346	75.3324374667709	0.576161854189158	63.7305768680456	11.0256987445362	1
X2580260	60.3325043016259	-0.155424933391623	54.1769097326444	6.31101950237316	1
X2534512	-17.6639646305461	1.85664428703454	-11.7894707684763	-7.7311381491043	1
X2496812	5.52211963746866	-2.4876242537077	0.970422333626823	7.03932155754955	1
X2570878	7.82000186831718	-4.58225018613301	4.29627265177381	8.10597940267643	1
X2587565	52.1866373223576	2.89545371712488	51.2940008114158	-2.00281720618281	1
X2566186	-23.1119641076584	-4.26221909006206	1.89613722592032	-20.7458822435168	1
X2529917	-11.0724470137252	1.58436363430383	-18.0232559366649	5.36644528863573	1
X2505404	-1.84821341355967	-1.48415811976032	-10.0846277760438	9.72057248224438	1
X2588718	27.8567033805297	1.62851646126231	16.3544032425069	9.87378367676037	1
X2591115	-61.8586992993542	-4.26221909006206	-38.0752806916619	-19.5211995176305	1
X2569358	-44.4158756419416	-4.58225018613301	-39.5846643224501	-0.248961133358636	1
X2584938	38.4564020710096	4.78533381750916	22.2387283943005	11.4323398591999	1
X2547417	-25.437231287817	-2.59519927808096	-13.7159159748847	-9.12611603485117	1
X2539774	31.9408549252826	0.955217388761591	25.195329698506	5.7903078380149	1
X2552827	77.6392811231936	3.33042485019971	73.7131144628102	0.595741810183684	1
X2595725	30.6445168183103	0.576161854189158	24.5302409350067	5.53811402911406	1
X2550461	32.3544364368933	1.85664428703454	41.351075691998	-10.8532835421393	1
X2586969	-41.9325058573657	2.89545371712488	-37.7901605620566	-7.03779901243386	1
X2549383	44.2563842557464	1.62851646126231	32.0814474461081	10.5464203483759	1
X2526543	78.6569400844334	0.602261106113435	68.9341880032016	9.12049097511825	1
X2508128	-44.8192271502792	0.132879882817637	-30.0507895586703	-14.9013174744264	1
X2589300	4.1836481122655	3.82506223718219	-7.56119329800691	7.91977917309025	1
X2497131	-58.654833468091	2.89545371712488	-55.4817337179147	-6.06855346730107	1
X2509661	-5.41685904032927	1.5547437293056	1.4289242694601	-8.40052703909501	1
X2519458	-46.5724097656587	-0.768385503163918	-51.2491570797286	5.44513281723388	1
X2531600	-41.5163982022583	-4.01493839672457	-26.5967887855846	-10.9046710199492	1
X2543107	61.800019533573	1.90118513146682	60.4086580509357	-0.509823648829433	1
X2513110	-43.9285599416569	1.13632234330236	-49.0576896988748	3.99280741391549	1
X2552500	23.1658506405613	0.924796786372702	14.1901770979034	8.05087675628506	1
X2548112	48.045392748065	0.967772561508998	34.9153367063954	12.1622834801607	1
X2575304	-7.93418925194265	0.602261106113435	-19.412816535814	10.876366177758	1
X2587480	-0.923649780641962	-2.52266982706299	4.78918888217397	-3.19016883575294	1
X2511142	13.1544808076522	1.85769095822628	14.8050209392938	-3.5082310898679	1
X2504902	-13.430085284911	-4.22741282140315	-9.02634825766541	-0.176324205842397	1
X2519013	-5.19617251167925	-2.67699458480305	-1.68431338524035	-0.834864541635884	1
X2552278	15.4196549211157	-5.01650177935914	31.280307729955	-10.8441510294802	1
X2491260	14.5480997544776	3.33042485019971	8.41331735544056	2.80435754883726	1
X2551947	-15.5547106070388	0.132879882817637	-15.3336356061724	-0.353954883684051	1
X2574045	-2.12148041307249	-4.08110561324856	2.29270159262934	-0.333076392453339	1
X2536730	33.4230424344795	0.955217388761591	33.5704058107014	-1.10258076498326	1
X2515716	-21.8988878681887	-1.55057425861287	-13.4712677028641	-6.87704590671176	1
X2599430	77.477761386084	1.62851646126231	77.7992608654192	-1.95001594059785	1
X2540207	53.304388165081	2.30345496888418	53.5661611907136	-2.56522799451689	1
X2582232	57.3612031488859	1.32105710996028	43.7786995634828	12.261446475443	1
X2600236	19.9510388874842	-0.99384144497028	26.6421248106725	-5.69724447821807	1
X2536356	9.70526595373053	0.955217388761591	-7.38691776654433	16.1369663315133	1
X2498236	69.5839060854315	-1.48415811976032	62.2315409330836	8.83652327210839	1
X2570031	-50.9954545658207	-2.4876242537077	-44.3640088907432	-4.14382142136966	1
X2597873	-6.08252998000625	0.132879882817637	0.95669430176404	-7.17210416458775	1
X2599155	4.10623748242521	-0.155424933391623	-0.148976531345368	4.41063894716221	1
X2529138	-1.8163991425411	1.87385759987609	-14.8984899098617	11.2082331674445	1
X2500078	31.7714097026661	-2.47533986844653	38.7790743709123	-4.53232479979966	1
X2555722	-24.8068194965567	3.33042485019971	-23.08868941095	-5.04855493580624	1
X2571921	22.6465808450073	-2.00101204774289	33.2419273732534	-8.59433448050326	1
X2504180	15.4940952023533	-4.22741282140315	25.0926080103874	-5.37109998663088	1
X2518032	4.6725455268151	1.03850167719514	5.08871573924705	-1.45467188962714	1
X2599652	29.6312264043076	-4.58225018613301	41.6089359804699	-7.39545939002903	1
X2601529	35.1743172450955	0.576161854189158	40.1540122993876	-5.55585690848157	1
X2571997	51.4918483711169	-2.00101204774289	58.0423156864816	-4.5494552676217	1
X2539662	20.4362180802825	0.955217388761591	13.4574098500746	6.02359084144611	1
X2560378	-0.710503280014549	1.62851646126231	-3.54430842372134	1.2052886824445	1
X2590663	31.5756314725016	-0.0615686271068835	37.731653568244	-6.09445346863534	1
X2579837	8.55502755303484	0.602261106113435	2.47096512334935	5.48180132357214	1
X2598118	13.3117678783868	1.6390452107294	23.3313019429961	-11.6585792753386	1
X2560758	66.8297957969926	0.576161854189158	68.1139702562993	-1.86033631349603	1
X2575725	68.6868146584862	-0.99384144497028	88.7905961285457	-19.1099400250893	1
X2516439	-22.518336106876	-3.14719110163883	-34.965311478117	15.5941664728798	1
X2570529	-37.647765279771	1.87385759987609	-37.052724038783	-2.468898840864	1
X2601357	63.9224280333336	0.955217388761591	61.8395137196277	1.12769692494422	1
X2564623	29.6664828765188	-3.14719110163883	28.8304194995008	3.98325447865691	1
X2557087	16.6825528181802	4.78533381750916	4.97561115320369	6.92160784746724	1
X2571126	-45.4383959255797	-4.58225018613301	-23.2268136257484	-17.6293321136982	1
X2590204	-12.4192931991023	3.33042485019971	-14.7097936370744	-1.03992441222755	1
X2574335	-81.484886894478	-2.00101204774289	-80.232092057998	0.748217211262956	1
X2518310	0.961202635968188	0.576161854189158	3.92912296198864	-3.54408218020966	1
X2593406	49.3165282270311	0.955217388761591	42.8595400465116	5.50177079175782	1
X2585597	10.23184018618	0.132879882817637	11.8654738370741	-1.76651353371189	1
X2570480	36.5706696502757	-4.26221909006206	42.6686154045108	-1.83572666417295	1
X2491603	-48.064752390408	-4.58225018613301	-37.5608197927522	-5.92168241152286	1
X2552861	65.3981514214351	3.33042485019971	45.7111595067748	16.3565670644609	1
X2598844	20.5250335470049	0.955217388761591	19.3190897260362	0.250726432207	1
X2601265	-12.3024479155973	-0.465294464962519	8.08108288579402	-19.9182363364289	1
X2508413	-29.6998407392438	0.132879882817637	-12.620224757132	-17.2124958649294	1
X2575445	28.0159426604114	1.87385759987609	35.5997962721146	-9.45771121157934	1
X2589702	18.6475423647142	1.32105710996028	25.7903008409331	-8.46381558617913	1
X2579223	-41.2591645964437	-2.52266982706299	-47.5546043814381	8.81810961205747	1
X2568402	44.7594594955536	-4.58225018613301	54.9846429556555	-5.64293327396866	1
X2575486	-76.2139974558849	1.87385759987609	-64.1925225946516	-13.8953324611094	1
X2598715	72.7083044541443	0.602261106113435	68.4130961828939	3.69294716513704	1
X2573043	8.08650894349498	0.132879882817637	26.1817949698358	-18.2281659091586	1
X2570760	48.9811076543072	-4.08110561324856	53.7365378736858	-0.674324606130154	1
X2575998	-6.77355298365196	1.39499330320848	-4.04511532365065	-4.12343096320982	1
X2572057	2.95612764342536	-4.26221909006206	21.8590386236663	-14.6406918901787	1
X2577560	-1.85049155202348	-0.465294464962519	0.567068559150035	-1.95226564621106	1
X2595248	-35.9977267764538	1.87385759987609	-26.7751457405898	-11.0964386357401	1
X2579058	-14.3476843192107	1.87385759987609	-19.6366484795719	3.41510656048512	1
X2574883	21.2424945764958	0.576161854189158	17.2803237515895	3.38600897071721	1
X2520257	-51.1189549455194	1.87385759987609	-50.7592513167654	-2.23356122863009	1
X2542846	-11.3309773263751	1.6390452107294	7.7392944285852	-20.7093169656897	1
X2554656	53.3333763754761	0.955217388761591	59.5223838747884	-7.14422488807369	1
X2574501	35.9641462437276	-2.4876242537077	44.6436097483801	-6.19183925094479	1
X2508512	-9.03566964853345	6.0714181472962	-21.4499103591184	6.34282256328865	1
X2538803	26.9842707235067	4.78533381750916	22.7420980116374	-0.543161105639808	1
X2546608	35.4540075918481	0.576161854189158	36.4722295136529	-1.59438377599393	1
X2573069	12.3586039188762	0.132879882817637	32.3162047134588	-20.0904806774001	1
X2545307	31.8342885812085	0.576161854189158	14.0338268842528	17.2242998427666	1
X2573387	-38.4126851242144	-4.26221909006206	-15.4538242237394	-18.6966418104128	1
X2531919	12.906105812674	1.85664428703454	0.154019793229952	10.8954417324095	1
X2550995	34.1614992066917	-5.01650177935914	33.1039177304178	6.07408325563309	1
X2508246	1.00348107408511	-4.58225018613301	10.9853151094469	-5.39958384922874	1
X2550714	8.80462310934168	-2.67699458480305	8.93971330517903	2.5419043889657	1
X2510683	27.5920537200356	0.132879882817637	47.7454916320364	-20.2863177948183	1
X2552009	-49.3930569101704	-1.08751061514449	-40.6690609525321	-7.63648534249402	1
X2508020	13.6631477796097	3.12402265907655	26.2340675604015	-15.6949424398683	1
X2570398	16.8243637756173	1.87385759987609	15.5734886201221	-0.622982444381004	1
X2524241	22.7739050895103	-2.52266982706299	22.1921098107367	3.10446510583657	1
X2505935	9.58291892604609	-2.75093077805125	-0.882742274141475	13.2165919782388	1
X2563360	7.42051336564093	-4.26221909006206	20.6499025685766	-8.9671701128736	1
X2523346	1.84984966183533	-0.840716548506015	12.2807042427729	-9.59013803243161	1
X2588391	32.1537852098939	1.87385759987609	20.3444142834836	9.93551332653434	1
X2504964	-29.8806370042293	-3.14719110163883	-20.81122941143	-5.92221649116031	1
X2565771	-47.163088687728	-5.01650177935914	-25.6125027704599	-16.534084137909	1
X2557464	54.9577879342962	2.90191523767151	50.1945261057474	1.86134659087741	1
X2581911	25.4262886068346	-4.71485830379783	24.4530743397066	5.68807257092567	1
X2597825	26.2616688074903	0.576161854189158	28.7535832623651	-3.06807630906384	1
X2564842	26.9199549966512	-0.465294464962519	35.8788074580146	-8.49355799640082	1
X2570501	21.6112931766258	-0.99384144497028	17.9821297690403	4.62300485255569	1
X2599336	64.807503310036	0.576161854189158	72.2743429972281	-8.04300154138128	1
X2601747	14.4504655530987	-0.155424933391623	15.4543952489132	-0.848504762422861	1
X2597451	25.9745441579408	1.39499330320848	21.35474072044	3.22481013429246	1
X2556150	61.9231123348681	-2.52266982706299	71.5148782490624	-7.06909608713142	1
X2568348	-7.97279027604073	1.87385759987609	6.41478596500195	-16.2614338409188	1
X2517972	-28.1333902030587	0.576161854189158	-19.4983117875343	-9.21124026971369	1
X2506639	28.6720336161121	-4.58225018613301	37.6458746161001	-4.39159081385515	1
X2572429	9.19568158330869	0.132879882817637	11.3257435813096	-2.26294188081861	1
X2572175	28.7626740960609	-4.58225018613301	41.8436196689726	-8.49869538677864	1
X2545305	-40.9421298723582	4.78533381750916	-61.0147525334885	15.2872888436209	1
X2574042	-0.721286241591515	-4.08110561324856	9.47681962505117	-6.11700025339424	1
X2497385	-26.0738900123311	1.32105710996028	-41.9793557618931	14.5844086396015	1
X2537072	25.3813119987341	1.87385759987609	11.5125191884662	11.9949352103919	1
X2566938	33.610732813571	3.82506223718219	32.1194415599557	-2.33377098356691	1
X2598600	-56.8098364301799	0.602261106113435	-61.6111807058002	4.19908316950675	1
X2523569	71.4552102281253	6.0714181472962	49.7180805273733	15.6657115534563	1
X2569836	-1.41658783444264	2.89545371712488	-5.39357447788001	1.08153292631243	1
X2512554	21.8544403392674	0.955217388761591	14.2164140171904	6.68280893331537	1
X2525757	8.77957003472279	-2.52266982706299	18.6314417939001	-7.32920193211433	1
X2557549	92.9234338256262	2.71944187555993	91.8603269693602	-1.65633501929386	1
X2556253	21.0986722208898	2.71944187555993	18.9655738557394	-0.586343510409612	1
X2541284	31.0922524466685	2.30345496888418	35.9537501472131	-7.16495266942878	1
X2565955	4.19117332876822	0.955217388761591	12.4084351679522	-9.17247922794566	1
X2496907	37.8219491743368	2.89545371712488	30.0737247783553	4.85277067885668	1
X2551996	-30.7279470963709	-4.01493839672457	-23.5364890161331	-3.17651968351316	1
X2592460	33.1768166550264	0.132879882817637	28.7004606259816	4.34347614622718	1
X2560452	30.4346848379763	2.90191523767151	27.1985563894946	0.33421321081019	1
